Frame,LagCount,LagFrame,Input,XPos,XPosSmooth,XVel,XVelSmooth,XAcc,YPos,YVel,YVelSmooth,YAcc,MoveDirByte,XSpeedByte,YPageByte,PlayerState,PlayerControl,PlayerStatus,
0,0,0,........,65535.000000000,65535.000000000,-1.000000000,-0.003906250,0.000000000,255.996093750,-1.000000000,-1.000000000,0.000000000,255,0,255,255,255,255,
0,0,0,........,65535.000000000,65535.000000000,-1.000000000,-0.003906250,0.000000000,255.996093750,-1.000000000,-1.000000000,0.000000000,255,0,255,255,255,255,
1,1,1,........,65535.000000000,65535.000000000,-1.000000000,-0.003906250,0.000000000,255.996093750,-1.000000000,-1.000000000,0.000000000,255,0,255,255,255,255,
2,2,1,........,65535.000000000,65535.000000000,-1.000000000,-0.003906250,0.000000000,255.996093750,-1.000000000,-1.000000000,0.000000000,255,0,255,255,255,255,
3,3,1,........,65535.000000000,65535.000000000,-1.000000000,-0.003906250,0.000000000,255.996093750,-1.000000000,-1.000000000,0.000000000,255,0,255,255,255,255,
4,4,1,........,65535.000000000,65535.000000000,-1.000000000,-1.000000000,0.000000000,255.000000000,-1.000000000,-1.000000000,0.000000000,255,0,255,255,255,0,
5,5,1,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
6,5,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
7,6,1,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
8,7,1,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
9,7,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
10,7,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
11,7,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
12,7,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
13,7,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
14,7,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
15,7,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
16,7,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
17,7,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
18,7,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
19,7,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
20,7,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
21,7,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
22,7,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
23,7,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
24,7,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
25,7,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
26,7,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
27,7,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
28,7,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
29,7,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
30,7,0,........,0.000000000,0.039062500,0.000000000,0.000000000,0.000000000,0.113281250,0.000000000,0.996093750,0.000000000,0,0,0,0,0,0,
31,7,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
32,7,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
33,7,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
34,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,0.000000000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,7,0,
35,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,0.000000000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
36,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
37,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
38,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
39,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
40,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
41,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
42,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
43,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
44,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
45,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
46,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
47,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
48,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
49,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
50,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
51,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
52,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
53,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
54,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
55,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
56,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
57,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
58,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
59,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
60,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
61,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
62,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
63,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
64,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
65,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
66,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
67,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
68,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
69,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
70,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
71,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
72,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
73,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
74,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
75,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
76,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
77,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
78,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
79,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
80,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
81,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
82,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
83,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
84,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
85,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
86,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
87,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
88,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
89,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
90,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
91,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
92,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
93,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
94,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
95,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
96,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
97,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
98,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
99,7,0,........,40.000000000,40.000000000,0.000000000,0.000000000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
