Frame,LagCount,LagFrame,Input,XPos,XPosSmooth,XVel,XVelSmooth,XVelNoSwear,XAcc,YPos,YVel,YVelSmooth,YVelNoSwear,YAcc,MovingDirByte,XSpeedByte,YPageByte,PlayerState,PlayerControl,PlayerStatus,
156,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
157,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
158,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
159,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
160,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
161,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
162,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
163,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
164,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
165,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
166,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
167,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
168,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
169,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
170,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
171,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
172,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
173,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
174,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
175,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
176,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
177,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
178,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
179,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
180,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
181,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
182,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
183,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
184,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
185,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
186,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
187,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
188,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
189,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
190,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
191,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
192,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
193,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
194,8,0,........,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,
195,8,0,........,40.000000000,40.000000000,0.000000000,0.000000000,0.000000000,0.000000000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,7,0,
196,8,0,........,40.000000000,40.000000000,0.000000000,0.000000000,0.000000000,0.000000000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,1,0,8,0,
197,8,0,.B.....R,40.000000000,40.062500000,1.000000000,1.187500000,1.187500000,1.187500000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,1,1,0,8,0,
198,8,0,.B.....R,40.000000000,40.187500000,2.000000000,2.078125000,2.078125000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,2,1,0,8,0,
199,8,0,.B.....R,40.000000000,40.312500000,2.000000000,2.968750000,2.968750000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,2,1,0,8,0,
200,8,0,.B.....R,40.000000000,40.500000000,3.000000000,3.859375000,3.859375000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,3,1,0,8,0,
201,8,0,.B.....R,40.000000000,40.750000000,4.000000000,4.750000000,4.750000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,4,1,0,8,0,
202,8,0,.B.....R,41.000000000,41.062500000,5.000000000,5.640625000,5.640625000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,5,1,0,8,0,
203,8,0,.B.....R,41.000000000,41.437500000,6.000000000,6.531250000,6.531250000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,6,1,0,8,0,
204,8,0,.B.....R,41.000000000,41.875000000,7.000000000,7.421875000,7.421875000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,7,1,0,8,0,
205,8,0,.B.....R,42.000000000,42.375000000,8.000000000,8.312500000,8.312500000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,8,1,0,8,0,
206,8,0,.B.....R,42.000000000,42.937500000,9.000000000,9.203125000,9.203125000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,9,1,0,8,0,
207,8,0,.B.....R,43.000000000,43.562500000,10.000000000,10.093750000,10.093750000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,10,1,0,8,0,
208,8,0,.B.....R,44.000000000,44.187500000,10.000000000,10.984375000,10.984375000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,10,1,0,8,0,
209,8,0,.B.....R,44.000000000,44.875000000,11.000000000,11.875000000,11.875000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,11,1,0,8,0,
210,8,0,.B.....R,45.000000000,45.625000000,12.000000000,12.765625000,12.765625000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,12,1,0,8,0,
211,8,0,.B.....R,46.000000000,46.437500000,13.000000000,13.656250000,13.656250000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,13,1,0,8,0,
212,8,0,.B.....R,47.000000000,47.312500000,14.000000000,14.546875000,14.546875000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,14,1,0,8,0,
213,8,0,.B.....R,48.000000000,48.250000000,15.000000000,15.437500000,15.437500000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,15,1,0,8,0,
214,8,0,.B.....R,49.000000000,49.250000000,16.000000000,16.328125000,16.328125000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,16,1,0,8,0,
215,8,0,.B.....R,50.000000000,50.312500000,17.000000000,17.218750000,17.218750000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,17,1,0,8,0,
216,8,0,.B.....R,51.000000000,51.437500000,18.000000000,18.109375000,18.109375000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,18,1,0,8,0,
217,8,0,.B.....R,52.000000000,52.625000000,19.000000000,19.000000000,19.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,19,1,0,8,0,
218,8,0,.B.....R,53.000000000,53.812500000,19.000000000,19.890625000,19.890625000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,19,1,0,8,0,
219,8,0,.B.....R,55.000000000,55.062500000,20.000000000,20.781250000,20.781250000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,20,1,0,8,0,
220,8,0,.B.....R,56.000000000,56.375000000,21.000000000,21.671875000,21.671875000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,21,1,0,8,0,
221,8,0,.B.....R,57.000000000,57.750000000,22.000000000,22.562500000,22.562500000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,22,1,0,8,0,
222,8,0,.B.....R,59.000000000,59.187500000,23.000000000,23.453125000,23.453125000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,23,1,0,8,0,
223,8,0,.B.....R,60.000000000,60.687500000,24.000000000,24.343750000,24.343750000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,24,1,0,8,0,
224,8,0,.B.....R,62.000000000,62.250000000,25.000000000,25.234375000,25.234375000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,25,1,0,8,0,
225,8,0,.B.....R,63.000000000,63.875000000,26.000000000,26.125000000,26.125000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,26,1,0,8,0,
226,8,0,.B.....R,65.000000000,65.562500000,27.000000000,27.015625000,27.015625000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,27,1,0,8,0,
227,8,0,.B.....R,67.000000000,67.250000000,27.000000000,27.906250000,27.906250000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,27,1,0,8,0,
228,8,0,.B.....R,69.000000000,69.000000000,28.000000000,28.796875000,28.796875000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,28,1,0,8,0,
229,8,0,.B.....R,70.000000000,70.812500000,29.000000000,29.687500000,29.687500000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,29,1,0,8,0,
230,8,0,.B.....R,72.000000000,72.687500000,30.000000000,30.578125000,30.578125000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,30,1,0,8,0,
231,8,0,.B.....R,74.000000000,74.625000000,31.000000000,31.468750000,31.468750000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,31,1,0,8,0,
232,8,0,.B.....R,76.000000000,76.625000000,32.000000000,32.359375000,32.359375000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,32,1,0,8,0,
233,8,0,.B.....R,78.000000000,78.687500000,33.000000000,33.250000000,33.250000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,33,1,0,8,0,
234,8,0,.B.....R,80.000000000,80.812500000,34.000000000,34.140625000,34.140625000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,34,1,0,8,0,
235,8,0,.B.....R,83.000000000,83.000000000,35.000000000,35.031250000,35.031250000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,35,1,0,8,0,
236,8,0,.B.....R,85.000000000,85.187500000,35.000000000,35.921875000,35.921875000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,35,1,0,8,0,
237,8,0,.B.....R,87.000000000,87.437500000,36.000000000,36.812500000,36.812500000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,36,1,0,8,0,
238,8,0,.B.....R,89.000000000,89.750000000,37.000000000,37.703125000,37.703125000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,37,1,0,8,0,
239,8,0,.B.....R,92.000000000,92.125000000,38.000000000,38.593750000,38.593750000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,38,1,0,8,0,
240,8,0,.B.....R,94.000000000,94.562500000,39.000000000,39.484375000,39.484375000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,39,1,0,8,0,
241,8,0,.B.....R,97.000000000,97.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
242,8,0,.B.....R,99.000000000,99.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
243,8,0,.B.....R,102.000000000,102.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
244,8,0,.B.....R,104.000000000,104.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
245,8,0,.B.....R,107.000000000,107.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
246,8,0,.B.....R,109.000000000,109.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
247,8,0,.B.....R,112.000000000,112.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
248,8,0,.B.....R,114.000000000,114.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
249,8,0,.B.....R,117.000000000,117.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
250,8,0,.B.....R,119.000000000,119.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
251,8,0,.B.....R,122.000000000,122.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
252,8,0,.B.....R,124.000000000,124.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
253,8,0,.B.....R,127.000000000,127.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
254,8,0,.B.....R,129.000000000,129.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
255,8,0,.B.....R,132.000000000,132.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
256,8,0,.B.....R,134.000000000,134.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
257,8,0,.B.....R,137.000000000,137.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
258,8,0,.B.....R,139.000000000,139.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
259,8,0,.B.....R,142.000000000,142.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
260,8,0,.B.....R,144.000000000,144.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
261,8,0,.B.....R,147.000000000,147.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
262,8,0,.B.....R,149.000000000,149.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
263,8,0,.B.....R,152.000000000,152.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
264,8,0,.B.....R,154.000000000,154.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
265,8,0,.B.....R,157.000000000,157.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
266,8,0,.B.....R,159.000000000,159.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
267,8,0,.B.....R,162.000000000,162.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
268,8,0,.B.....R,164.000000000,164.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
269,8,0,.B.....R,167.000000000,167.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
270,8,0,.B.....R,169.000000000,169.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
271,8,0,.B.....R,172.000000000,172.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
272,8,0,.B.....R,174.000000000,174.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
273,8,0,.B.....R,177.000000000,177.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
274,8,0,.B.....R,179.000000000,179.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
275,8,0,.B.....R,182.000000000,182.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
276,8,0,.B.....R,184.000000000,184.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
277,8,0,.B.....R,187.000000000,187.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
278,8,0,.B.....R,189.000000000,189.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
279,8,0,.B.....R,192.000000000,192.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
280,8,0,.B.....R,194.000000000,194.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
281,8,0,.B.....R,197.000000000,197.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
282,8,0,.B.....R,199.000000000,199.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
283,8,0,.B.....R,202.000000000,202.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
284,8,0,.B.....R,204.000000000,204.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
285,8,0,.B.....R,207.000000000,207.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
286,8,0,.B.....R,209.000000000,209.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
287,8,0,.B.....R,212.000000000,212.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
288,8,0,.B.....R,214.000000000,214.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
289,8,0,.B.....R,217.000000000,217.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
290,8,0,.B.....R,219.000000000,219.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
291,8,0,.B.....R,222.000000000,222.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
292,8,0,.B.....R,224.000000000,224.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
293,8,0,.B.....R,227.000000000,227.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
294,8,0,.B.....R,229.000000000,229.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
295,8,0,.B.....R,232.000000000,232.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
296,8,0,.B.....R,234.000000000,234.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
297,8,0,.B.....R,237.000000000,237.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
298,8,0,.B.....R,239.000000000,239.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
299,8,0,.B.....R,242.000000000,242.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
300,8,0,.B.....R,244.000000000,244.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
301,8,0,.B.....R,247.000000000,247.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
302,8,0,.B.....R,249.000000000,249.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
303,8,0,.B.....R,252.000000000,252.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
304,8,0,.B.....R,254.000000000,254.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
305,8,0,.B.....R,257.000000000,257.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
306,8,0,.B.....R,259.000000000,259.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
307,8,0,.B.....R,262.000000000,262.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
308,8,0,.B.....R,264.000000000,264.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
309,8,0,.B.....R,267.000000000,267.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
